id,ranking,club name,country,league,stadium,formation_preference,playing_style,market_budget,salary_budget,transfer_history,avg_transfer_fee_paid,avg_contract_length,verified_status,recruitment_priority,scouting_focus,profile_rating,sponsorship_deals,social_media_links
C-312,1459,Marumo Gallants FC,South Africa,Premier Soccer League,FNB Stadium,'3-6-1',Tiki-Taka Adaptation,71978000.0,28791200.0,"{""last_5_transfers"": [{""year"": 2024, ""player"": ""Player_287"", ""fee"": 4840717.88, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_272"", ""fee"": 4996287.22, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_768"", ""fee"": 3941149.6, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_487"", ""fee"": 4224592.17, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_492"", ""fee"": 4488336.57, ""type"": ""Out""}], ""total_spend"": 6829562.9, ""total_income"": 7808556.34}",501205.82510665216,3 years,True,Academy graduates,Asian market,7.1,"{""kit_sponsor"": ""Kappa"", ""main_sponsor"": ""Pepsi"", ""value"": ""921824 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_9374"", ""twitter"": ""twitter.com/club_5071"", ""instagram"": ""instagram.com/club_9039""}"
C-313,979,Masvingo United,Zimbabwe,Zimbabwe Premier Soccer League,National Sports Stadium,'4-3-3',Attacking Overload,11646157000.0,4658462800.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_676"", ""fee"": 1155071.03, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_797"", ""fee"": 690869.75, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_75"", ""fee"": 164362.91, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_502"", ""fee"": 4978777.9, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_420"", ""fee"": 2427755.09, ""type"": ""Out""}], ""total_spend"": 4382904.34, ""total_income"": 2430982.37}",718531.4715568991,2 years,False,Academy graduates,Under-23 talents,1.64,"{""kit_sponsor"": ""Macron"", ""main_sponsor"": ""Tunisie Telecom"", ""value"": ""729022 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_3356"", ""twitter"": ""twitter.com/club_6147"", ""instagram"": ""instagram.com/club_9228""}"
C-314,2223,Mbabane Swallows,Sudan,Sudan Premier League,Al Merreikh Stadium,'4-3-2-1',Physical Power Play,1976494000.0,790597600.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_766"", ""fee"": 4239814.86, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_266"", ""fee"": 484773.69, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_65"", ""fee"": 1951715.32, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_639"", ""fee"": 905929.78, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_685"", ""fee"": 1576021.16, ""type"": ""In""}], ""total_spend"": 2024498.92, ""total_income"": 7293397.58}",700831.2601650477,3 years,True,Proven professionals,South American prospects,5.82,"{""kit_sponsor"": ""New Balance"", ""main_sponsor"": ""Shell"", ""value"": ""111502 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_8399"", ""twitter"": ""twitter.com/club_6341"", ""instagram"": ""instagram.com/club_6658""}"
C-315,642,MC Alger,Algeria,Ligue Professionnelle 1,Stade 5 Juillet 1962,'3-3-3-1',Tiki-Taka Adaptation,668133000.0,267253200.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_151"", ""fee"": 2501337.08, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_204"", ""fee"": 4754830.87, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_521"", ""fee"": 3541299.45, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_271"", ""fee"": 687239.44, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_996"", ""fee"": 3836807.59, ""type"": ""In""}], ""total_spend"": 4741050.6, ""total_income"": 7107303.65}",627091.7677409955,2 years,True,Young prospects,African talents,9.89,"{""kit_sponsor"": ""Hummel"", ""main_sponsor"": ""Magasin G\u00e9n\u00e9ral"", ""value"": ""809983 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_8303"", ""twitter"": ""twitter.com/club_5276"", ""instagram"": ""instagram.com/club_8977""}"
C-316,983,MC El Eulma,Algeria,Ligue Professionnelle 2,Stade 5 Juillet 1962,'3-3-3-1',Quick Counter-attacks,616423000.0,246569200.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_210"", ""fee"": 2830423.53, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_286"", ""fee"": 3060399.85, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_816"", ""fee"": 510308.88, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_186"", ""fee"": 534958.6, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_335"", ""fee"": 1017910.99, ""type"": ""In""}], ""total_spend"": 7470701.96, ""total_income"": 4777291.08}",754889.7093433944,3 years,True,Experienced players,South American prospects,9.88,"{""kit_sponsor"": ""Mizuno"", ""main_sponsor"": ""Coca-Cola"", ""value"": ""532332 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_1386"", ""twitter"": ""twitter.com/club_3473"", ""instagram"": ""instagram.com/club_6361""}"
C-317,690,MC Oran,Algeria,Ligue Professionnelle 2,Stade 5 Juillet 1962,'3-3-3-1',West African Power,259439000.0,103775600.0,"{""last_5_transfers"": [{""year"": 2019, ""player"": ""Player_670"", ""fee"": 1859659.11, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_810"", ""fee"": 2625317.48, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_331"", ""fee"": 2261765.26, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_752"", ""fee"": 3446182.62, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_706"", ""fee"": 185958.96, ""type"": ""In""}], ""total_spend"": 2157034.11, ""total_income"": 5882609.24}",471855.8709105856,2 years,False,Proven professionals,Established professionals,5.35,"{""kit_sponsor"": ""Adidas"", ""main_sponsor"": ""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"", ""value"": ""997243 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_3804"", ""twitter"": ""twitter.com/club_3146"", ""instagram"": ""instagram.com/club_3310""}"
C-318,1017,MCO Oujda,Morocco,Botola 2,Stade Mohammed V,'4-2-2-2',Technical Dribbling,14078000.0,5631200.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_930"", ""fee"": 2820489.11, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_14"", ""fee"": 3669999.63, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_899"", ""fee"": 1509975.33, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_658"", ""fee"": 1312167.91, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_67"", ""fee"": 3981672.3, ""type"": ""Out""}], ""total_spend"": 1035429.79, ""total_income"": 2757172.78}",841167.9389924433,3 years,True,Experienced players,Established professionals,9.23,"{""kit_sponsor"": ""Kappa"", ""main_sponsor"": ""BMW"", ""value"": ""382748 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_6576"", ""twitter"": ""twitter.com/club_9548"", ""instagram"": ""instagram.com/club_2266""}"
C-319,879,Medeama SC,Ghana,Division One League,Baba Yara Stadium,'3-5-1-1',West African Power,6691000.0,2676400.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_66"", ""fee"": 2718423.01, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_169"", ""fee"": 2419766.33, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_275"", ""fee"": 2856711.99, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_633"", ""fee"": 3686850.09, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_663"", ""fee"": 2337305.47, ""type"": ""In""}], ""total_spend"": 9772327.07, ""total_income"": 1911123.57}",221553.89982191104,4 years,False,Experienced players,Local academy,3.83,"{""kit_sponsor"": ""Under Armour"", ""main_sponsor"": ""Magasin G\u00e9n\u00e9ral"", ""value"": ""880817 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_5331"", ""twitter"": ""twitter.com/club_8059"", ""instagram"": ""instagram.com/club_7356""}"
C-320,2364,Merikh Kosti,Sudan,Sudan Premier League,Al Merreikh Stadium,'5-3-2',Defensive Structure,2785234000.0,1114093600.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_105"", ""fee"": 2103646.63, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_460"", ""fee"": 934202.56, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_838"", ""fee"": 2139267.95, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_359"", ""fee"": 3824050.95, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_532"", ""fee"": 1494655.58, ""type"": ""In""}], ""total_spend"": 5392928.1, ""total_income"": 1402546.25}",289339.8819760572,4 years,True,Proven professionals,South American prospects,0.19,"{""kit_sponsor"": ""Nike"", ""main_sponsor"": ""Orange"", ""value"": ""457766 TND"", ""duration"": ""4 years""}","{""facebook"": ""facebook.com/club_9660"", ""twitter"": ""twitter.com/club_8853"", ""instagram"": ""instagram.com/club_2179""}"
C-321,1425,Merreikh El-Fasher,Sudan,Sudan Premier League,Al Merreikh Stadium,'4-4-1-1',Physical Power Play,390542000.0,156216800.0,"{""last_5_transfers"": [{""year"": 2019, ""player"": ""Player_36"", ""fee"": 2762048.14, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_140"", ""fee"": 2091586.97, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_639"", ""fee"": 1210776.42, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_455"", ""fee"": 556592.5, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_361"", ""fee"": 855199.3, ""type"": ""In""}], ""total_spend"": 2438654.6, ""total_income"": 7849963.86}",853134.9107092953,4 years,False,Academy graduates,Under-23 talents,7.35,"{""kit_sponsor"": ""Puma"", ""main_sponsor"": ""Puma"", ""value"": ""657281 TND"", ""duration"": ""4 years""}","{""facebook"": ""facebook.com/club_9131"", ""twitter"": ""twitter.com/club_9896"", ""instagram"": ""instagram.com/club_9304""}"
C-322,2062,Merreikh Nyala,Sudan,Sudan Premier League,Al Merreikh Stadium,'3-4-2-1',Low Block Counter,1059269000.0,423707600.0,"{""last_5_transfers"": [{""year"": 2019, ""player"": ""Player_939"", ""fee"": 2338286.18, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_658"", ""fee"": 2606480.31, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_894"", ""fee"": 2909754.12, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_169"", ""fee"": 3871856.7, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_653"", ""fee"": 4654297.29, ""type"": ""Out""}], ""total_spend"": 5330359.9, ""total_income"": 874506.46}",486127.8598863643,4 years,True,Experienced players,Established professionals,4.58,"{""kit_sponsor"": ""Under Armour"", ""main_sponsor"": ""BMW"", ""value"": ""640817 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_4830"", ""twitter"": ""twitter.com/club_9390"", ""instagram"": ""instagram.com/club_4739""}"
C-323,1306,MFM FC,Nigeria,Nigeria National League,Moshood Abiola National Stadium,'4-1-4-1',Attacking Overload,743222000.0,297288800.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_315"", ""fee"": 3961450.31, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_486"", ""fee"": 3508431.03, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_961"", ""fee"": 2506010.36, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_988"", ""fee"": 3899599.83, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_847"", ""fee"": 445044.9, ""type"": ""In""}], ""total_spend"": 4418563.7, ""total_income"": 3900397.14}",435591.8934700472,3 years,False,Young prospects,European market,1.37,"{""kit_sponsor"": ""New Balance"", ""main_sponsor"": ""BMW"", ""value"": ""574319 TND"", ""duration"": ""4 years""}","{""facebook"": ""facebook.com/club_9675"", ""twitter"": ""twitter.com/club_5766"", ""instagram"": ""instagram.com/club_4568""}"
C-324,2091,Mighty Jets,Ghana,Division One League,Baba Yara Stadium,'5-3-2',High Press,54523000.0,21809200.0,"{""last_5_transfers"": [{""year"": 2023, ""player"": ""Player_27"", ""fee"": 4872412.59, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_149"", ""fee"": 2056401.38, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_155"", ""fee"": 2811620.97, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_973"", ""fee"": 4028351.35, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_426"", ""fee"": 2299250.68, ""type"": ""Out""}], ""total_spend"": 2295389.64, ""total_income"": 4077545.72}",892588.7477607939,3 years,True,Young prospects,Local academy,5.9,"{""kit_sponsor"": ""Nike"", ""main_sponsor"": ""D\u00e9lice"", ""value"": ""421941 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_5427"", ""twitter"": ""twitter.com/club_3760"", ""instagram"": ""instagram.com/club_3907""}"
C-325,1574,Misr El Makasa,Egypt,Egyptian Second Division,Cairo International Stadium,'3-6-1',Tiki-Taka Adaptation,51610000.0,20644000.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_27"", ""fee"": 2522610.61, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_692"", ""fee"": 1228835.5, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_532"", ""fee"": 309505.7, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_768"", ""fee"": 4729651.89, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_830"", ""fee"": 3557346.87, ""type"": ""Out""}], ""total_spend"": 7751020.96, ""total_income"": 7033054.6}",404698.1112448578,2 years,True,Local talent,Young talents,0.29,"{""kit_sponsor"": ""Joma"", ""main_sponsor"": ""Turkish Airlines"", ""value"": ""755295 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_3685"", ""twitter"": ""twitter.com/club_3442"", ""instagram"": ""instagram.com/club_1789""}"
C-326,1502,MO Bejaia,Algeria,Ligue Professionnelle 2,Stade 5 Juillet 1962,'5-3-2',Possession Control,490272000.0,196108800.0,"{""last_5_transfers"": [{""year"": 2024, ""player"": ""Player_965"", ""fee"": 663837.8, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_237"", ""fee"": 1913378.09, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_356"", ""fee"": 4849189.25, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_615"", ""fee"": 890717.18, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_326"", ""fee"": 2798113.06, ""type"": ""In""}], ""total_spend"": 3207522.1, ""total_income"": 3603188.23}",885993.3773816456,4 years,False,Local talent,Young talents,8.74,"{""kit_sponsor"": ""Nike"", ""main_sponsor"": ""D\u00e9lice"", ""value"": ""653323 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_1137"", ""twitter"": ""twitter.com/club_4312"", ""instagram"": ""instagram.com/club_9824""}"
C-327,1102,Moghreb Tetouan,Morocco,Botola 2,Stade Mohammed V,'4-5-1',Possession Control,46379000.0,18551600.0,"{""last_5_transfers"": [{""year"": 2024, ""player"": ""Player_18"", ""fee"": 3727121.62, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_15"", ""fee"": 2721081.85, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_352"", ""fee"": 3296937.03, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_434"", ""fee"": 3413789.82, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_941"", ""fee"": 307542.07, ""type"": ""In""}], ""total_spend"": 2522921.81, ""total_income"": 7624925.11}",536342.4858900956,4 years,False,Young prospects,Under-23 talents,8.25,"{""kit_sponsor"": ""Macron"", ""main_sponsor"": ""Ooredoo"", ""value"": ""880162 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_2983"", ""twitter"": ""twitter.com/club_7574"", ""instagram"": ""instagram.com/club_4501""}"
C-328,952,Monomatapa United,Zimbabwe,Zimbabwe Premier Soccer League,National Sports Stadium,'3-5-1-1',North African Technical,25037925000.0,10015170000.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_957"", ""fee"": 1422778.12, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_644"", ""fee"": 663007.21, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_76"", ""fee"": 757488.57, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_367"", ""fee"": 2705705.82, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_455"", ""fee"": 668949.47, ""type"": ""Out""}], ""total_spend"": 7254408.05, ""total_income"": 5191806.04}",720534.4167865702,3 years,True,Local talent,Under-23 talents,4.95,"{""kit_sponsor"": ""Local Brand"", ""main_sponsor"": ""TotalEnergies"", ""value"": ""655315 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_1555"", ""twitter"": ""twitter.com/club_6542"", ""instagram"": ""instagram.com/club_9566""}"
C-329,2260,Moossou FC,Ivory Coast,Ligue 1,Stade Olympique Alassane Ouattara,'4-4-2',Possession Control,2935875000.0,1174350000.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_738"", ""fee"": 136055.02, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_366"", ""fee"": 1662250.59, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_576"", ""fee"": 3696857.1, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_804"", ""fee"": 4450251.78, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_518"", ""fee"": 1968565.11, ""type"": ""In""}], ""total_spend"": 6769389.32, ""total_income"": 1528380.78}",856115.8450876324,2 years,True,Academy graduates,Asian market,0.33,"{""kit_sponsor"": ""Kappa"", ""main_sponsor"": ""STB Bank"", ""value"": ""636135 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_8401"", ""twitter"": ""twitter.com/club_5260"", ""instagram"": ""instagram.com/club_2828""}"
C-330,1338,Moroka Swallows,South Africa,Premier Soccer League,FNB Stadium,'4-4-1-1',North African Technical,81806000.0,32722400.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_230"", ""fee"": 4440486.46, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_959"", ""fee"": 196305.42, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_263"", ""fee"": 2187640.86, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_103"", ""fee"": 3247386.42, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_146"", ""fee"": 207411.3, ""type"": ""Out""}], ""total_spend"": 1226352.63, ""total_income"": 5759580.78}",773117.404972799,4 years,False,Young prospects,Asian market,2.91,"{""kit_sponsor"": ""Macron"", ""main_sponsor"": ""LG Electronics"", ""value"": ""957314 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_8041"", ""twitter"": ""twitter.com/club_9261"", ""instagram"": ""instagram.com/club_2699""}"
C-331,682,Motor Action,Zimbabwe,Zimbabwe Premier Soccer League,National Sports Stadium,'4-3-1-2',Physical Power Play,13938960000.0,5575584000.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_1000"", ""fee"": 688549.66, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_90"", ""fee"": 127521.97, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_784"", ""fee"": 4386827.06, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_847"", ""fee"": 3061091.62, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_499"", ""fee"": 4489614.67, ""type"": ""Out""}], ""total_spend"": 2596424.99, ""total_income"": 3213380.5}",735409.9623086326,2 years,False,Experienced players,South American prospects,8.73,"{""kit_sponsor"": ""Mizuno"", ""main_sponsor"": ""Coca-Cola"", ""value"": ""411001 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_5981"", ""twitter"": ""twitter.com/club_8773"", ""instagram"": ""instagram.com/club_3722""}"
